amount,hour,location_change,device_change,txn_count_24h,fraud
7594.22,11,1,1,13,1
8376.8,9,0,0,15,0
36892.93,11,0,1,2,0
17936.33,3,1,1,5,1
14616.62,2,0,1,9,0
721.57,8,1,1,13,1
13571.26,21,1,1,4,0
25580.97,10,0,0,8,0
48491.44,10,0,1,12,1
44804.37,6,1,1,1,1
40838.87,12,1,1,1,1
38472.42,7,1,1,6,1
34878.38,18,0,1,10,0
44036.04,2,0,0,5,1
12574.62,17,0,0,6,0
40607.21,23,1,0,15,1
21858.81,1,1,1,14,1
22042.65,10,0,0,9,0
26915.3,15,0,0,4,0
6031.89,14,0,0,13,0
23300.83,23,1,0,2,1
12334.25,21,1,0,12,0
42658.17,0,0,0,15,1
13043.09,8,1,0,8,0
44888.9,14,1,0,6,1
2081.8,4,1,1,5,0
37657.2,15,1,0,5,1
42601.9,0,0,1,7,1
30451.14,23,1,0,11,1
40264.26,20,1,0,7,1
25357.12,1,1,1,5,1
22769.2,9,1,1,11,1
1897.06,19,0,0,13,0
8497.11,22,0,1,13,1
46536.25,20,1,1,1,1
45455.2,14,0,0,12,0
23563.96,19,0,1,11,1
27058.51,9,0,1,11,1
19183.2,22,1,1,12,1
22930.47,16,1,0,15,1
28114.09,22,1,1,14,1
35232.2,18,1,0,10,1
27315.88,16,0,1,14,1
33758.1,17,1,1,3,1
19762.02,20,1,0,8,0
39888.95,3,0,1,8,1
14713.43,7,0,0,11,0
28960.99,15,0,1,9,0
41091.92,17,0,1,15,1
6337.32,15,1,1,4,0
43538.28,20,0,1,7,0
22430.23,16,1,0,3,1
23337.25,18,1,0,3,1
8027.11,21,1,0,11,0
34021.17,16,0,1,11,1
17561.07,7,0,0,6,0
46261.56,5,1,0,8,1
11947.75,21,1,0,14,0
35831.71,8,1,0,6,1
24137.91,17,0,0,11,0
32208.84,20,1,1,3,1
25681.23,12,1,1,1,1
22785.06,16,1,0,13,1
48256.07,18,1,1,14,1
12293.06,12,1,1,2,0
12871.96,1,1,1,3,0
9798.31,16,0,0,13,0
5018.86,4,1,0,7,0
15381.81,16,1,1,9,0
151.57,16,1,1,2,0
39883.16,17,0,1,4,0
12092.14,17,0,1,4,0
27153.95,14,0,1,3,0
26174.9,21,0,0,1,0
26021.68,8,1,0,11,1
10309.14,21,1,0,9,0
41389.13,16,1,1,5,1
25961.22,11,0,0,10,0
30195.45,3,1,1,4,1
17182.56,8,1,0,14,0
1688.49,1,0,1,2,0
11382.97,17,0,1,9,0
22499.87,19,0,1,6,0
18462.6,1,0,0,12,1
11978.1,16,0,0,2,0
15128.04,15,0,0,10,0
35878.96,6,1,0,5,1
36024.12,10,0,0,8,0
3982.29,21,0,0,11,0
24203.0,9,1,0,3,1
16990.53,1,1,0,13,1
20427.78,0,1,1,9,1
32804.31,13,1,1,12,1
18539.43,5,1,0,15,0
43185.42,3,1,1,5,1
20466.81,23,0,1,4,0
40247.21,22,1,1,7,1
14496.19,18,0,1,15,1
49897.96,3,0,0,5,1
1536.04,1,0,1,13,1
48255.6,14,0,1,12,1
23180.06,22,1,0,6,1
7911.0,11,0,1,15,1
33637.03,9,1,1,14,1
19409.74,11,0,0,14,0
5136.38,2,0,0,15,0
37936.81,8,1,1,11,1
18927.01,11,1,1,2,0
3052.09,1,0,0,4,0
22924.63,18,0,1,8,0
34357.41,3,0,1,4,1
20133.71,20,1,0,5,1
14065.65,10,1,1,8,0
4053.61,11,1,0,11,0
47256.43,4,1,1,5,1
38893.43,20,1,1,12,1
18435.8,6,0,0,7,0
42237.35,4,1,0,4,1
20576.91,22,1,1,2,1
19771.0,0,0,0,13,1
21787.04,21,1,1,10,1
37544.29,7,0,0,5,0
32262.0,0,1,1,11,1
35864.81,2,0,0,12,1
46365.46,16,0,0,1,0
49381.58,11,1,1,8,1
13786.73,19,0,1,10,0
33475.63,12,0,1,13,1
23054.15,7,1,1,1,1
24053.01,8,1,1,5,1
34657.94,20,1,0,4,1
42271.81,1,0,1,6,1
11725.22,3,1,0,12,0
33230.35,5,1,1,10,1
47973.89,14,1,1,13,1
1156.68,0,1,1,1,0
29570.35,17,0,1,2,0
49841.3,18,0,0,2,0
47922.05,14,0,0,7,0
33359.7,20,0,0,7,0
44599.3,6,1,1,4,1
49789.2,14,0,1,1,0
42637.23,13,1,0,7,1
26653.6,17,1,0,15,1
12457.66,23,0,0,9,0
17440.72,10,1,0,14,0
30816.04,17,1,1,2,1
8487.79,13,1,1,8,0
33901.96,23,1,1,1,1
24664.72,2,0,0,14,1
42180.43,11,0,1,15,1
10430.65,14,1,0,9,0
11002.36,9,0,0,9,0
7996.26,8,0,0,6,0
2290.63,13,1,1,15,1
6190.22,18,1,1,2,0
5982.04,3,1,1,4,0
28609.17,14,1,0,9,1
45536.31,17,1,1,11,1
3714.98,21,0,1,14,1
40145.0,13,1,1,8,1
37457.17,2,1,1,3,1
32306.04,14,1,1,9,1
24524.01,10,1,0,9,1
46491.97,15,0,1,2,0
42569.72,13,0,0,15,0
16699.64,13,1,1,13,1
4273.27,13,1,1,4,0
21254.24,4,1,0,4,1
18464.69,11,0,1,1,0
42497.59,10,0,1,3,0
26038.47,21,1,1,15,1
35011.08,23,1,0,8,1
11771.57,13,0,0,15,0
30556.28,12,0,1,12,1
46318.44,16,1,1,12,1
48855.24,10,1,0,10,1
49351.53,10,0,1,11,1
18637.96,3,1,0,12,1
46847.41,5,0,1,14,1
31911.21,0,1,0,5,1
18192.98,16,1,1,11,1
6883.7,8,0,0,4,0
35207.29,14,1,0,10,1
25322.19,16,1,1,4,1
26536.73,2,0,1,10,1
20324.43,15,1,1,8,1
21097.66,23,1,0,7,1
47006.59,16,0,0,8,0
49786.87,11,0,0,5,0
43363.55,7,0,0,5,0
30202.23,21,1,1,5,1
23069.17,10,0,1,4,0
39464.78,12,1,0,2,1
12611.9,8,0,1,13,1
9897.95,14,1,0,14,0
40958.31,20,1,1,7,1
44555.43,21,1,0,7,1
44836.84,14,1,1,15,1
19837.78,4,1,0,14,1
49995.67,19,0,0,3,0
47981.26,3,1,1,5,1
45790.6,13,1,0,9,1
21370.94,19,1,0,4,1
43668.33,0,0,0,12,1
12688.02,3,1,1,1,0
20987.94,0,1,1,12,1
44744.41,13,1,1,9,1
39350.66,0,1,0,8,1
28852.43,5,0,0,9,0
31084.58,13,0,1,6,0
18389.5,14,1,1,6,0
4573.68,23,0,0,5,0
11145.52,15,1,1,8,0
4656.6,20,1,0,14,0
21091.02,18,0,0,3,0
15662.36,17,1,1,7,0
3604.57,14,0,1,7,0
9953.15,7,0,1,14,1
38674.56,4,0,0,1,1
8587.81,17,0,0,8,0
6321.16,8,0,1,4,0
6316.09,18,0,1,1,0
21789.29,0,0,0,2,1
28281.46,10,0,0,11,0
49221.12,3,1,1,12,1
32719.61,6,0,0,9,0
41490.47,5,1,0,10,1
45032.7,7,0,1,13,1
39547.35,5,0,1,12,1
25584.81,15,0,0,12,0
43651.85,10,0,0,14,0
29285.09,1,1,0,11,1
9864.33,4,1,1,2,0
6155.6,14,1,1,12,1
23062.14,19,1,1,13,1
39167.0,23,0,1,15,1
17669.74,15,1,1,15,1
19254.21,0,0,1,11,1
35214.52,9,1,1,10,1
729.88,0,1,0,11,0
10713.01,14,0,1,15,1
43682.27,19,1,1,11,1
46592.28,1,0,1,2,1
31320.57,0,1,0,14,1
2188.77,23,0,0,2,0
27997.12,23,1,1,4,1
7156.59,3,0,0,7,0
32893.02,6,1,0,6,1
25174.77,7,1,0,2,1
26410.66,19,1,1,11,1
17234.55,14,1,0,3,0
9746.46,14,0,0,4,0
1927.6,23,0,0,11,0
44275.63,13,1,1,12,1
23158.31,1,1,0,5,1
27131.76,16,1,1,14,1
2244.43,12,1,0,4,0
36738.71,15,0,0,14,0
24485.5,9,1,0,6,1
31353.67,18,0,0,14,0
15444.44,3,1,1,15,1
49307.98,1,0,1,14,1
10469.35,5,1,1,14,1
3699.37,21,1,0,2,0
10367.45,13,0,0,3,0
20004.0,13,0,0,11,0
25219.12,21,0,0,11,0
4722.69,21,0,1,9,0
27953.61,0,0,1,14,1
35665.61,18,1,0,6,1
21602.01,23,0,0,12,0
12055.53,1,1,1,10,0
14641.4,10,1,0,6,0
42137.21,14,0,0,10,0
42237.47,19,1,1,11,1
29167.95,7,1,1,12,1
6893.49,10,0,1,4,0
34489.33,1,0,0,5,1
43789.93,10,0,0,8,0
4119.08,9,1,1,11,1
49017.29,18,0,1,15,1
39372.82,21,0,1,10,0
1656.46,12,0,0,14,0
37320.67,16,0,0,13,0
1779.73,1,0,0,10,0
21844.97,17,1,0,2,1
41262.08,23,1,0,10,1
40685.07,15,0,0,1,0
23556.45,11,1,1,6,1
21963.07,6,1,0,8,1
38446.93,8,1,0,4,1
44139.51,19,1,0,14,1
20422.24,1,1,0,13,1
44183.22,18,0,0,6,0
33416.2,16,1,1,12,1
36683.5,19,0,1,4,0
28305.96,15,0,1,6,0
40467.02,15,1,0,13,1
2899.62,4,0,1,6,0
20.71,13,1,0,13,0
38196.68,0,1,0,7,1
21662.96,8,0,1,8,0
27302.94,5,0,1,4,0
27339.41,11,1,0,5,1
13379.62,2,1,1,10,0
32377.38,17,0,0,14,0
12868.86,17,1,1,13,1
32930.77,23,0,0,7,0
48107.27,6,1,1,3,1
4874.28,6,0,0,14,0
21302.83,16,1,0,1,1
49389.52,19,0,1,1,0
34909.37,19,0,0,7,0
9291.11,18,1,1,13,1
19233.4,12,0,0,3,0
7167.94,9,0,0,7,0
46783.46,7,0,1,15,1
40626.34,0,1,0,3,1
34922.77,2,0,1,4,1
36938.13,21,1,0,2,1
43498.07,12,0,0,11,0
3298.19,13,1,1,6,0
37077.57,19,1,1,4,1
32539.82,19,0,0,9,0
5742.01,0,1,1,4,0
474.98,5,1,1,14,1
4045.26,11,1,0,15,0
35940.44,16,1,1,14,1
41343.31,5,0,0,10,0
40143.26,16,0,0,15,0
22171.14,11,1,1,5,1
16249.59,4,1,1,15,1
32841.91,1,0,1,8,1
13911.65,7,0,0,1,0
26535.98,13,1,1,13,1
6553.99,21,1,1,11,1
36887.19,18,0,1,5,0
11659.86,12,0,1,12,1
10618.59,1,1,1,3,0
13077.91,14,1,1,14,1
48922.69,20,0,0,8,0
27207.78,12,1,0,11,1
37017.8,9,1,1,2,1
28977.69,14,1,1,12,1
40170.77,15,1,1,12,1
35123.86,4,1,1,7,1
38710.95,15,0,0,12,0
32507.79,11,1,0,4,1
30614.23,13,0,0,8,0
23844.06,4,1,1,8,1
47802.26,3,1,0,3,1
4381.64,18,0,1,5,0
23232.1,8,0,0,3,0
7468.79,20,0,1,9,0
47248.34,0,1,0,12,1
42230.57,20,1,0,5,1
47204.1,4,1,1,5,1
27741.92,3,0,1,10,1
18052.03,4,0,0,15,1
22262.34,16,0,1,15,1
49720.0,6,1,0,3,1
2076.01,16,1,0,10,0
10292.23,6,0,0,6,0
46528.93,17,1,1,15,1
30980.06,18,1,1,9,1
33992.49,4,0,0,11,1
4661.07,20,1,0,15,0
25972.74,13,0,1,9,0
31284.31,13,1,1,9,1
27731.05,0,1,1,4,1
946.85,21,0,1,15,1
18417.44,16,1,1,2,0
48942.73,20,1,0,15,1
39250.66,12,0,1,13,1
24983.57,6,1,0,4,1
25810.03,19,1,1,8,1
48117.76,0,1,0,14,1
1187.01,12,0,0,14,0
6458.97,18,1,1,6,0
21236.17,18,0,0,15,0
34446.84,23,0,1,7,0
15261.84,5,1,1,6,0
27643.23,6,0,0,9,0
13820.78,15,1,1,13,1
4091.76,19,0,1,14,1
9037.67,15,0,1,12,1
29244.39,10,1,0,2,1
35495.82,4,0,1,2,1
12470.98,0,0,0,15,0
26099.85,3,1,1,4,1
30863.82,23,1,1,6,1
12946.52,23,1,1,1,0
44413.82,19,0,1,13,1
46697.68,1,0,1,3,1
23291.67,5,1,0,5,1
32655.22,21,0,0,5,0
31250.84,3,1,1,11,1
8773.93,15,0,1,5,0
6068.54,10,0,0,7,0
9678.59,22,0,1,2,0
13093.59,2,1,0,9,0
14218.16,13,0,1,8,0
31318.86,8,0,1,1,0
33128.04,1,0,0,10,1
1673.1,2,1,1,8,0
5033.24,10,0,0,7,0
9700.45,10,0,0,9,0
11634.57,11,0,1,3,0
24622.26,19,0,1,13,1
3638.4,22,1,1,14,1
8046.65,23,1,0,14,0
24203.93,3,1,0,13,1
20978.24,1,1,0,6,1
44034.95,18,1,0,10,1
4886.23,7,1,0,5,0
25464.87,0,0,1,1,1
8692.98,5,1,1,15,1
282.92,21,0,1,13,1
27908.86,17,0,0,14,0
38345.14,20,1,1,4,1
30116.07,19,0,0,4,0
39495.8,21,0,0,11,0
31399.91,21,1,1,4,1
7304.66,4,0,1,7,0
11297.99,8,1,0,2,0
26450.31,11,1,0,13,1
37275.31,15,1,1,1,1
34779.18,11,1,0,6,1
15374.63,12,0,0,1,0
117.62,22,0,1,12,1
24806.7,16,0,0,12,0
34727.74,4,0,0,3,1
40598.2,5,1,1,15,1
14460.81,12,0,1,13,1
22463.28,15,1,1,8,1
13423.36,14,0,0,6,0
6544.5,6,0,1,8,0
36684.82,17,1,1,2,1
18430.51,7,1,0,12,0
19200.68,18,0,1,15,1
10042.43,3,1,1,14,1
7173.1,1,0,0,7,0
5734.01,8,1,1,3,0
48992.68,0,1,0,9,1
45597.7,6,0,1,1,0
10039.44,7,1,0,3,0
45710.04,19,1,0,1,1
30036.76,22,1,1,1,1
8208.72,8,0,0,15,0
2421.65,8,0,0,1,0
39913.08,10,0,1,8,0
36837.36,21,1,1,5,1
39824.62,10,1,0,9,1
5942.84,9,1,0,11,0
32200.42,11,1,0,15,1
974.98,13,1,0,14,0
21459.89,11,1,1,2,1
34107.28,12,1,1,14,1
33099.19,8,0,1,4,0
15571.98,20,0,0,15,0
16347.43,4,1,1,5,1
43045.71,17,0,0,10,0
29150.17,18,0,0,9,0
40952.84,20,0,1,15,1
4002.0,20,1,0,13,0
11447.4,13,1,0,15,0
9639.56,0,0,1,1,0
27687.7,6,1,1,12,1
41410.48,2,1,1,6,1
19089.84,19,1,0,5,0
11268.74,5,1,1,5,0
19270.32,22,1,1,4,0
17339.86,16,1,0,11,0
24321.98,1,0,1,5,1
19206.19,19,1,1,4,0
36998.33,23,0,1,12,1
35672.71,6,0,1,10,0
47632.72,18,1,1,5,1
4043.45,20,0,0,7,0
45756.01,20,1,0,10,1
12175.38,0,0,0,9,0
48338.11,15,1,1,12,1
31278.17,20,0,1,4,0
22682.47,21,0,1,1,0
42043.48,16,0,0,15,0
531.22,12,1,1,10,0
31010.78,22,1,0,11,1
27402.95,3,0,1,10,1
26940.0,22,0,1,11,1
24852.38,14,1,0,2,1
46205.17,23,1,1,6,1
14419.91,16,0,1,3,0
266.33,20,0,0,7,0
15775.17,12,0,1,9,0
39376.8,5,1,0,1,1
36715.89,4,0,1,8,1
13024.38,20,1,1,6,0
33280.04,16,1,1,7,1
32212.1,12,0,0,12,0
18816.15,8,0,0,8,0
25353.21,13,1,0,13,1
9156.75,21,0,0,7,0
34031.67,17,0,1,9,0
46344.32,19,0,0,15,0
29558.25,16,0,1,6,0
45767.21,21,0,1,6,0
49091.51,14,0,1,10,0
18939.62,20,0,1,15,1
3210.98,10,1,1,1,0
8371.71,23,0,1,11,1
4001.79,7,1,0,7,0
17365.07,19,1,0,5,0
6409.09,13,0,0,7,0
43953.61,16,1,0,13,1
46453.09,23,1,0,15,1
36103.23,6,0,0,5,0
44348.62,13,1,1,9,1
7659.41,4,0,1,8,0
47877.21,5,1,0,12,1
18202.15,8,0,0,8,0
42240.24,8,1,1,10,1
19215.51,0,1,0,13,1
17328.51,21,1,1,6,0
4403.56,22,0,1,5,0
12055.05,10,0,0,1,0
23419.37,14,0,1,11,1
37306.98,19,0,0,5,0
23356.42,0,0,0,1,1
2500.37,14,1,1,11,1
22628.76,17,0,0,6,0
37950.42,19,0,1,14,1
25053.92,8,0,1,2,0
41277.21,13,1,1,9,1
13978.46,19,0,1,2,0
5692.04,17,1,1,6,0
34986.68,3,0,0,10,1
25565.56,5,1,1,6,1
11367.48,12,1,1,13,1
2833.39,0,0,0,3,0
31093.83,14,0,0,2,0
22115.29,9,0,1,7,0
16981.33,4,1,0,9,1
29565.47,18,1,1,12,1
27164.67,0,1,1,12,1
23283.18,7,0,1,14,1
8584.16,6,0,1,6,0
7128.4,22,0,0,3,0
34558.53,7,0,1,14,1
19408.45,9,1,1,8,0
2973.88,21,0,0,15,0
35937.2,7,1,0,10,1
47766.22,3,1,1,7,1
19142.83,17,1,1,9,0
27985.04,2,1,0,6,1
14341.92,19,1,0,3,0
46777.73,18,1,1,3,1
2354.16,12,1,0,7,0
17692.22,15,1,1,6,0
37321.95,14,1,1,14,1
42210.27,11,1,0,3,1
22545.14,14,0,1,15,1
46379.49,0,1,1,10,1
13956.23,18,0,0,9,0
38346.41,23,1,1,6,1
1736.36,15,0,1,10,0
16508.28,14,1,0,5,0
25715.44,10,1,0,15,1
33244.0,9,0,0,4,0
29639.33,7,0,1,13,1
16661.13,7,1,1,9,0
47187.28,9,1,0,3,1
18087.32,6,0,1,8,0
19773.22,0,0,1,15,1
39739.45,4,1,1,5,1
11226.19,1,0,1,14,1
49113.11,19,1,1,4,1
8202.66,18,1,1,10,0
33611.23,3,0,1,9,1
17358.04,3,0,1,8,1
48060.65,23,0,1,12,1
2066.96,20,0,1,14,1
3845.33,10,1,1,9,0
17503.33,9,1,0,7,0
20885.94,5,0,0,10,0
42497.99,5,0,0,14,0
48195.57,3,1,1,10,1
1163.54,15,0,1,5,0
2248.73,21,1,1,10,0
39925.81,21,1,0,14,1
29951.77,14,1,1,5,1
41774.97,19,1,0,9,1
12532.9,17,1,0,6,0
44014.45,10,1,1,15,1
5387.8,21,0,1,5,0
39977.01,3,1,0,14,1
11251.44,18,1,0,3,0
29836.99,21,0,1,14,1
5689.24,12,0,0,9,0
8683.13,7,1,0,7,0
16797.98,1,1,1,15,1
17413.6,17,1,0,13,0
21607.09,23,0,0,13,0
18362.27,9,1,0,14,0
6403.88,17,1,1,12,1
34399.83,3,1,0,10,1
25930.96,18,0,1,14,1
30483.23,20,0,1,11,1
48196.42,17,0,0,1,0
9523.03,13,1,0,4,0
881.37,3,1,1,13,1
14107.95,8,0,1,6,0
29857.2,18,1,0,10,1
6524.79,3,0,1,14,1
8214.85,12,1,1,6,0
16615.51,3,0,0,2,1
497.07,16,0,0,6,0
10813.55,9,0,0,11,0
30988.55,13,1,1,14,1
13030.5,2,0,0,8,0
11497.51,17,0,1,3,0
9072.67,0,1,1,3,0
17301.0,18,0,0,15,0
14991.11,0,1,0,13,0
5313.03,2,1,1,14,1
21420.89,9,0,1,1,0
13803.42,0,0,1,5,0
41273.93,12,1,1,2,1
964.57,17,1,1,6,0
17055.34,14,0,0,2,0
45358.71,23,1,1,4,1
47758.96,20,1,0,7,1
11942.83,19,0,0,4,0
33688.68,11,1,0,10,1
13322.7,3,1,1,11,1
16748.88,23,1,0,4,0
1073.46,22,0,0,6,0
16935.19,14,1,0,7,0
30511.73,23,0,0,13,0
43497.47,9,1,1,13,1
9865.19,6,0,0,11,0
2094.19,16,1,1,5,0
25946.42,14,0,0,5,0
31325.58,18,0,1,4,0
22861.2,17,0,0,3,0
17786.5,2,1,0,5,1
16646.69,22,1,0,8,0
15317.99,12,0,0,10,0
1217.61,16,1,0,3,0
26162.51,1,0,0,8,1
14892.23,10,1,0,10,0
48551.11,11,0,1,3,0
34101.41,22,1,0,5,1
8182.8,13,1,1,9,0
4546.85,13,0,1,6,0
24618.13,20,1,1,15,1
9493.99,14,0,0,7,0
21096.89,15,1,1,9,1
21265.06,3,1,0,3,1
42193.8,21,0,1,9,0
14613.51,12,0,0,11,0
12366.4,18,0,0,9,0
9459.18,17,1,1,3,0
6771.08,17,0,0,6,0
36846.68,7,0,1,1,0
7747.37,13,0,1,6,0
7586.22,3,0,0,11,0
15676.84,10,0,1,15,1
9089.72,9,1,1,5,0
10392.03,1,0,0,11,0
22425.3,15,0,1,15,1
12837.04,23,1,1,11,1
24067.19,16,0,1,4,0
43822.76,17,0,1,13,1
24697.14,7,1,1,15,1
12821.85,18,1,0,7,0
24447.93,10,1,1,3,1
38306.63,10,0,1,3,0
48653.92,3,1,0,8,1
45463.39,21,0,1,1,0
27176.57,5,1,0,6,1
43428.91,8,0,1,12,1
25649.15,3,1,0,5,1
30317.98,10,0,0,10,0
30416.82,21,1,1,9,1
37312.33,23,0,1,9,0
8306.54,0,0,1,2,0
47537.74,21,1,1,11,1
14010.43,9,1,1,2,0
11291.23,6,0,1,6,0
40621.45,17,0,1,5,0
17281.06,4,0,0,1,1
49891.49,22,0,1,5,0
14070.8,21,1,0,8,0
26405.8,21,0,0,10,0
48754.72,7,0,0,14,0
2197.2,12,0,0,2,0
14408.89,21,0,0,3,0
26556.41,17,1,1,7,1
10973.15,6,0,1,10,0
13119.36,16,0,0,3,0
46148.1,23,1,1,11,1
185.37,7,1,1,12,1
23071.0,0,1,0,14,1
25571.38,2,0,1,15,1
29168.33,0,0,0,3,1
4709.75,5,1,1,5,0
21141.9,1,0,1,8,1
13005.04,19,0,1,2,0
6207.11,12,0,0,1,0
35476.41,5,0,0,1,0
43720.25,0,0,0,6,1
40184.21,20,1,0,8,1
34838.0,22,0,0,10,0
37495.38,9,1,1,10,1
43438.07,5,1,0,2,1
4955.73,17,0,0,12,0
33103.68,8,1,0,15,1
28823.25,1,1,0,15,1
40882.04,12,1,1,8,1
5421.3,13,1,0,13,0
14757.53,13,1,1,3,0
35650.58,20,1,0,13,1
32801.89,14,1,1,9,1
43916.28,10,1,0,15,1
24075.68,4,1,1,8,1
18196.47,20,0,0,2,0
46679.99,22,0,1,15,1
43024.83,7,1,0,2,1
19735.99,12,0,1,10,0
18355.98,10,0,1,11,1
31634.36,4,0,1,10,1
11759.73,5,1,0,15,0
49028.04,14,1,0,10,1
1577.64,18,0,1,3,0
36508.01,15,1,1,4,1
15928.52,12,0,1,11,1
19153.78,12,0,0,6,0
31228.29,20,1,0,8,1
47805.26,9,0,1,8,0
43905.01,17,0,1,7,0
34480.23,22,1,0,8,1
32329.53,3,0,0,15,1
5271.81,6,1,1,5,0
45701.18,0,1,1,9,1
15725.96,1,1,0,9,1
7487.73,21,0,0,12,0
39335.42,19,1,0,3,1
30018.65,4,0,0,11,1
10792.85,14,0,0,10,0
23791.31,13,1,0,12,1
25270.41,17,1,1,11,1
44145.21,21,1,1,12,1
45445.53,8,0,1,4,0
35258.73,9,1,0,2,1
44390.79,20,0,0,12,0
22883.06,15,1,1,10,1
34608.16,4,0,1,10,1
2681.72,20,0,1,14,1
16131.02,7,0,1,8,0
40482.6,0,0,1,3,1
29907.71,0,0,1,6,1
35726.3,10,1,1,7,1
39632.59,13,0,0,11,0
180.78,20,0,1,14,1
31997.23,3,0,1,2,1
35153.48,20,0,1,9,0
2968.06,1,1,0,6,0
34970.59,15,1,0,10,1
15465.43,6,1,0,12,0
35845.35,20,1,1,14,1
42644.1,12,0,1,6,0
19262.02,2,0,0,8,1
30025.09,12,1,0,7,1
8080.88,22,0,0,7,0
29544.43,7,1,0,5,1
31776.96,16,1,0,11,1
46171.32,17,1,0,15,1
333.01,7,0,0,4,0
23433.01,2,1,1,12,1
14378.77,3,0,0,3,0
37543.57,17,0,0,15,0
11765.59,0,1,0,2,0
18869.66,4,0,1,15,1
25123.61,12,0,1,1,0
19325.46,20,1,1,12,1
16367.56,7,0,0,10,0
1131.62,10,1,0,6,0
4445.16,21,1,1,14,1
23423.2,9,0,0,14,0
8229.56,11,1,0,7,0
15565.26,20,1,1,4,0
49904.35,14,1,0,9,1
804.12,2,0,0,7,0
42022.54,21,0,0,12,0
18590.19,21,0,1,13,1
5591.8,0,0,0,1,0
28126.65,0,0,0,3,1
26603.65,12,1,0,14,1
44862.47,7,0,1,13,1
38782.76,7,0,0,3,0
14312.52,2,1,0,4,0
7796.41,20,0,1,13,1
2715.35,9,0,0,8,0
9581.55,4,1,0,2,0
34638.28,5,1,1,3,1
36712.07,6,1,1,3,1
42474.32,10,1,0,5,1
40560.58,17,1,1,7,1
22667.54,23,1,1,5,1
21277.2,2,0,0,3,1
41103.65,13,0,0,2,0
862.92,12,1,1,6,0
25148.53,9,1,1,1,1
31272.27,15,0,1,3,0
3071.28,6,1,0,2,0
14576.8,19,0,1,5,0
30148.51,16,0,1,12,1
12993.5,15,0,0,10,0
36011.79,9,1,0,7,1
2576.03,1,0,1,3,0
18853.35,1,1,1,7,1
4152.25,4,1,1,14,1
10968.47,8,1,0,3,0
23103.0,11,1,0,7,1
14311.75,6,0,1,4,0
44472.34,11,0,1,3,0
19896.63,2,0,1,2,1
16721.07,16,0,0,10,0
17466.49,8,0,0,14,0
39705.32,4,1,0,8,1
29642.1,23,0,0,5,0
14447.77,19,0,1,12,1
11384.49,15,0,1,9,0
23459.29,22,1,1,6,1
10708.53,3,1,0,12,0
17528.84,5,1,1,2,0
5058.42,12,0,1,7,0
18491.4,0,1,1,6,1
21622.67,3,0,0,5,1
33679.07,14,1,0,15,1
23159.87,8,0,1,7,0
48573.71,1,0,0,14,1
5690.03,6,0,0,15,0
9581.18,10,1,0,8,0
9198.84,10,0,1,4,0
19482.78,22,1,1,9,0
43739.78,2,1,1,1,1
25276.48,13,0,1,3,0
14040.47,11,0,1,11,1
3372.7,7,1,0,8,0
33857.12,18,0,1,9,0
43191.74,13,0,1,8,0
42964.7,5,1,1,15,1
46074.33,21,1,1,1,1
24498.9,8,1,0,8,1
10663.12,13,0,1,2,0
46298.24,19,1,1,10,1
20912.61,11,0,1,14,1
2717.14,8,1,0,9,0
12576.81,13,0,1,4,0
5318.77,11,0,0,10,0
36393.01,5,0,1,14,1
22334.2,16,1,1,5,1
29648.45,13,0,1,10,0
20155.81,21,1,0,3,1
12616.18,8,0,0,9,0
28655.12,20,0,1,13,1
26125.32,17,1,1,14,1
3988.51,13,1,1,8,0
37234.6,8,1,1,10,1
11171.62,10,0,1,15,1
31399.17,16,0,0,3,0
46995.69,23,0,1,10,0
49079.69,12,0,1,13,1
43961.5,0,1,1,12,1
48046.31,20,0,1,8,0
34771.68,7,1,1,13,1
41753.88,14,1,0,7,1
48004.02,0,0,1,9,1
44290.25,6,0,1,3,0
2618.85,18,1,1,14,1
23998.34,17,0,0,6,0
20664.57,2,1,0,6,1
49978.91,18,0,0,13,0
37462.93,0,1,1,9,1
42704.33,3,1,0,6,1
24830.2,14,1,0,9,1
36239.06,23,0,0,9,0
37398.06,22,1,1,14,1
5856.45,14,1,1,4,0
1249.78,19,0,1,11,1
3831.79,9,1,1,10,0
6032.48,22,0,0,12,0
16358.48,19,0,1,6,0
32283.48,2,1,0,4,1
32745.97,4,0,0,14,1
39848.91,16,0,1,15,1
18892.86,16,1,0,13,0
12797.28,21,1,0,5,0
5828.31,14,1,1,8,0
43451.48,18,0,0,14,0
34992.21,3,1,0,14,1
22146.22,17,0,0,13,0
5295.2,4,0,0,9,0
10756.84,21,0,0,9,0
31924.24,8,1,0,9,1
34400.29,16,1,1,2,1
1321.92,15,1,0,13,0
4959.95,20,0,0,8,0
12610.92,21,0,0,9,0
25219.27,5,0,1,8,0
37605.66,18,0,1,9,0
5638.74,16,0,0,11,0
10480.5,3,0,0,5,0
47591.59,1,1,1,12,1
13791.52,5,1,1,6,0
27426.63,18,0,0,8,0
15443.0,22,1,1,3,0
27393.13,6,0,1,9,0
39874.64,11,0,1,2,0
12137.99,5,1,1,6,0
36007.97,21,0,0,7,0
41168.94,18,1,0,4,1
46473.4,12,1,1,14,1
8887.58,13,1,0,9,0
48046.3,10,0,1,2,0
41307.25,6,1,1,3,1
29755.73,21,1,1,5,1
29677.3,11,0,0,5,0
39370.51,12,1,0,2,1
43975.9,21,1,1,9,1
